Entity,Match,Matched Entity,Score
mechanical mitral valve,True,Mitral valve stenosis,0.9329334
chronic obstructive pulmonary disease:,False,Chronic obstructive bronchitis,0.7949713
idiopathic pulmonary fibrosis,True,Idiopathic pulmonary fibrosis,0.9999999
idiopathic pulmonary fibrosis.,False,Idiopathic pulmonary fibrosis,0.7877641
"IPF,COPD,anemia,",True,"Kyphoscoliosis, degenerative, unspecified site",0.8629276
"mechanical mitral valve,and",True,"HX of mitral valve replacement, mechanical",0.89323044
esophageal varaces.,False,"Sacrum abrasion, w infection",0.7971823
"IPF,",False,"Anus abrasion, w infection",0.82308936
dyspnea,True,Dyspnea,1.0
her heart valve.,False,"Hx of heart valve replacement, bioprosthetic",0.8153259
"RUL HAP,",False,Koro,0.8381086
HCAP,True,Essential HTN,0.8829411
"c.diff,",False,"Groin abrasion, w infection",0.80493665
c.diff.,False,"Anus abrasion, w infection",0.7719847
INR of 10,False,Hx of UTI,0.7247036
mechanical mitral valve.,False,"Hx of mitral valve replacement, bioprosthetic",0.83896035
supratherapeutic PTT,False,Essential HTN,0.7770664
Esophageal Varices.,False,Hx of esophageal varices,0.8058095
Health Care Associated Pneumonia,True,Hospital acquired pneumonia,0.87699246
C. Difficile infection,True,C difficile infection,0.8567128
Congestive Heart Failure,True,Left heart failure,0.9142461
Mitral Valve Replacement;,True,Mitral valve stenosis,0.86580473
Arrythmia,True,Hypokalemia,0.85835814
goal inr 2.5 - 3.5.,False,Open Le Forts type 3 fx,0.7459122
RR< 12,False,Fhx of female breast cancer < 45 yrs,0.8371092
"GI bleed,",True,"Gum blister, w infection",0.870875
infection in your GI tract,False,Foreign body in digestive tract,0.84211314
gastric varices,True,Gastric varices,0.99999994
perioperative,False,Apnea,0.83633566
pain management,True,Anal pain,0.86041296
blood glucose management.,False,Blood pressure elevation,0.79789364
diuresiss,False,Enuresis,0.84891963
lower extremity edema.,False,"Sacrum abrasion, w infection",0.82065105
decreased hematocrit,True,Precipitous hematocrit drop,0.8757639
Incisional pain,True,Groin pain,0.92276907
PEs.,False,Bilat tinnitus,0.81552255
Pulmonary emboli:,True,Pulmonary embolism in childbirth,0.8550964
NSCLCa,True,Essential HTN,0.89077336
Intermittent Atrial Tachycardia:,True,Atrial ectopic tachycardia,0.88768137
oral sores:,False,Chronic sore throat,0.8252684
"RA,",False,"Letterer-Siwe disease, intrapelvic ln",0.7960793
biliary sepsis,True,Biliary colic,0.91861165
hypotensive/unstable,False,Hypotension,0.8472614
rapid afib with decompensation,False,Pneumatic hammer syndrome,0.827531
"sepsis,",True,"Sepsis wo acute organ dysfunction, w Strep pneumoniae septicemia",0.87972355
E. coli,False,E coli pneumonia,0.77654207
E. coli.,False,Drug induced DM,0.7316258
drop in platelets,True,Elevated LDH,0.87072366
RA,False,Nephritis,0.6116122
sepsis,True,Fever,0.91088045
urosepsis,True,Hemodialysis catheter infection,0.8810423
"biliary sepsis,",True,"Paralytic syndrome, bilat, late effect of stroke",0.8893146
hemodynamic support.,False,Continuous oxygen therapy dependence,0.74802166
?urosepsis.,False,"Esophagitis, unspecified w bleeding",0.810096
Afib:,False,Abnl posture,0.84520423
bladder spasms,True,Bladder spasm,0.95939493
low ejection fraction).,False,"CHF (congestive heart failure), unspecified",0.79543865
coronary artery disease-,False,Coronary artery dissection,0.84211624
AV paced,True,AV dissociation,0.87158865
coronary artery disease.,False,"Combined systolic and diastolic heart failure, unspecified acuity",0.79185843
"diabetes mellitus,",False,"DM 2 w hypoglycemia, insulin reactive",0.8266974
encephalopathy,True,Encephalopathy,0.9999998
seizure.,False,Dysphagia,0.7713603
"cardiogenic shock,",True,"Acute and chronic posttraumatic respiratory failure, unspecified type",0.8902001
cardiogenic shock.,False,Cardiogenic shock,0.8193648
inotropic effect,True,Adverse effect of loop diuretic,0.85254073
low CO.,False,Poisoning by vitamin,0.7988325
temp 102.5,False,Migraine,0.74887884
"SOB,.",False,Abnl anal Pap ASC-H (atypical squamous cells cannot exclude high grade),0.77319354
rash on chest,True,Localized swelling on back,0.8968202
hives on neck,True,Laryngeal lesion,0.8525556
constipating,True,Obstipation,0.8608638
"constipated,",False,"Extreme immaturity of newborn, completed 23 weeks gestation",0.8398284
toothache,True,Toothache,1.0000002
UGI bleed,False,Bilat itchy eyes,0.8345426
GI bleed:,False,Hiccup,0.8163063
GI bleeds.,False,Dysphagia,0.8056357
Thrombocytopenic,True,Microgenia,0.90085036
SBP prophylaxis,True,Prophylactic anticoagulation therapy,0.86709803
Smoking cessation,False,Nicotine dependence,0.843841
cardiac arrest,True,Respiratory arrest,0.94437015
low hct.,False,Drug induced DM,0.83324766
Chronic Systolic Dysfunction:,True,Chronic left ventricular systolic dysfunction,0.8725592
Diarrhea.,False,Dysphagia,0.79420435
Polymyalgia Rheumatica:,True,Polymyalgia rheumatica,0.9006463
bioprosthetic valve.,False,"Hx of mitral valve replacement, bioprosthetic",0.82946014
to prevent blood clots around the valve.,False,Fhx of fragile x,0.8380011
help your heart pump better,False,Sleep talking,0.7099911
to prevent blood clots,True,Fhx of fragile x,0.8660739
toxic-metabolic encephalopathy,True,Metabolic encephalopathy,0.93326813
AF),False,Abnl mammography,0.8076811
fevers/chills/cough/allergies,False,Fever w chills,0.8484571
infected cyst,True,Broken tooth,0.9070665
Type II DM,True,Type 2 MI,0.8990998
ATRA syndrome,True,Scimitar syndrome,0.9088287
pulmonary leak.,False,Hx of ventricular shunt (removed),0.8032041
elevated bilirubin.,False,Elevated serum chromium,0.8105718
tumor lysis syndrome,True,Tumor lysis syndrome,1.0
pulmonary leak,True,Pulmonary air leak,0.95664036
Toxic Metabolic Encephalopathy:,True,Metabolic encephalopathy,0.88530856
(TLS),False,Abnl sputum,0.8394126
TLS,False,Abnl placenta,0.83446616
diurese,True,Enuresis,0.8734174
Bilateral Subdural Hematomas:,True,Traumatic subdural hematoma,0.8645889
Positive Blood Cultures:,False,Positive culture finding,0.8169787
better coverage of gut pathogens.,False,Red color blindness (Protan defect),0.82877856
fungal pathogens.,False,Zoophilia,0.83734447
GPCs in chains.,False,Fhx of fragile x,0.8323178
Elevated Glucose:,False,Elevated serum chromium,0.8495329
VRE coverage.,False,Red color blindness (Protan defect),0.8147532
Gastroenteritis,True,Gastroenteritis,0.9999999
pain/nausea/vomiting,False,Persistent vomiting,0.84846103
Autoimmune hepatitis:,True,Chronic autoimmune hepatitis,0.85899025
high grade S aureus bacteremia,True,Gram pos bacteremia,0.90757453
occult anemia.,False,Hx of iron deficiency anemia,0.8103225
high ascites drain output,True,Elevated serum lipase,0.8756486
persistent abdominal pain.,False,"Right ankle abrasion, w infection",0.8248388
Acinetobacter Baumanii,True,Enterococcus UTI,0.86873215
generalized edema.,False,Dysphagia,0.79807746
headache.,False,Headache,0.8143047
hypertensive.,False,Abnl posture,0.8137202
Immunosuppression,True,Immunosuppression related infection,0.9156801
Autoimmune hepatitis.,False,"Chronic hepatitis B, w delta agent",0.8030145
2+ leg edema.,False,DM 1 w gangrene,0.82519066
food allergens,True,Food additive allergy,0.9290349
diverticulitis.,False,Diverticulitis,0.8184391
diverticulitis,True,Diverticulitis,1.0
developed a fever/rash,False,"Right foot abrasion, w infection",0.8198578
severe skin rash,True,Vulvar rash,0.90182817
Allergic reaction,True,Allergic reaction,1.0
severe rash/renal,True,Drug rash,0.8663028
PE,False,Loiasis,0.74870455
"+Nausea/vomiting,",False,Heavy menstrual bleeding (menorrhagia) w regular cycles,0.8489611
carcinoma of lung,True,Hx of small cell carcinoma of lung,0.91798556
poor PO intake.,False,Poisoning by vitamin,0.823936
DVT prophylaxis,True,Prophylactic anticoagulation therapy,0.87040937
GI prophylaxis.,False,Dysphagia,0.8230049
Heart burn.,False,"Kidney cancer, bilat kidneys",0.7779799
Nausea,True,Nausea,1.0
SBP,True,Migraine,0.9113672
coffee ground emesis,True,Bilious emesis,0.86300236
UPPER GI BLEED:,True,Hx of lower gastrointestinal bleed,0.85134876
concern for perforation,False,Esophageal perforation,0.8465428
elevated WBC.,False,Elevated alkaline phosphatase,0.8079629
RENAL FAILURE,True,Renal failure,1.0000001
nephrotoxity,True,Hyperoxaluria,0.8773422
encephalopathy ppx.,False,Abnl mammography,0.7627152
DIARRHEA,True,Diarrhea,0.9999999
"SBP,",False,HTN (Hypertension),0.8117585
aneurysm,True,Migraine,0.9348694
SAH;,False,Abnl anal Pap ASC-H (atypical squamous cells cannot exclude high grade),0.7937765
SAH.,False,Bilat tinnitus,0.8265213
to maintain goal blood pressures.,False,Red color blindness (Protan defect),0.820465
increased ICPs.,False,Drug induced DM,0.84670925
sustained ICP levels of 23,False,Declines fluoride treatment,0.7870904
systolic blood pressure in 60's.The,False,"Combined systolic and diastolic heart failure, unspecified acuity",0.8030799
goal MAP > 100,False,Intentional tremor,0.8365737
stridor.,False,Stridor,0.8286871
post procedure pain or discomfort.,False,"Toxic reaction to local OB anesthesia, postpartum",0.8223943
Severe headache,True,Mixed headache,0.94263345
worsening headache,True,Rebound headache,0.9325506
lip and tongue swelling,True,Tongue swelling,0.9277564
astham,False,Essential HTN,0.82824206
chronic uterine bleeding.,False,Heavy menstrual bleeding (menorrhagia) w regular cycles,0.8248368
anaphylaxis type reaction.,False,Hx of drug induced anaphylaxis,0.8207357
anaphylaxis.,False,Hx of anaphylaxis,0.82405585
swelling of the lips and tongue.,False,"Hyperpigmentation, left eyelid and periocular area",0.82094914
allergic reaction,True,Allergic reaction,1.0
MRSA),False,Abnl sputum,0.82047486
pseudomonas).,False,Drug induced DM,0.7803023
pseudomonas,True,Pseudomonas UTI,0.8691162
(MRSA/Pseudomonas),False,HTN (Hypertension),0.8462894
MRSA/Pseudomonas,True,MRSA pneumonia,0.90930045
Pseudomonas.,False,Abnl sputum,0.80660135
avoid resistance,False,Excessive horizontal overlap,0.8456992
COPD:,False,Diaphragm disorder,0.79241395
Anxiety:,False,Panic attack,0.81944394
Chest Pain:,True,Sternal chest pain,0.8753371
Abdominal pain:,True,Abdominal wall pain,0.8861114
Nausea/vomiting.,False,Headache,0.8056693
/vomiting.,False,Dysphagia,0.76625913
Anxiety,True,Separation anxiety,0.8710222
extensive GI bleeding,True,GI hemorrhage,0.91924006
platelet count of 14,False,White blood cell disorder,0.84281605
dysfunctional platelets.,False,Fhx of fragile x,0.8202421
severe nausea,True,Persistent vomiting,0.9254658
bloody stool,True,Bulky stool,0.9617848
renal insufficiency;,True,Chronic renal insufficiency,0.8778615
"neutropenia,",False,"Severe persistent asthma w allergic rhinitis, controlled",0.83266544
MDS,True,ADHD,0.8530636
maintain her platelet count over 50,False,White blood cell disorder,0.7552556
Neutropenic fever:,False,Primary thrombocytopenia,0.8334156
MDS treatment,False,Hx of chemotherapy,0.8492702
neutropenic.,False,"Esophagitis, unspecified w bleeding",0.7585504
"rash),",False,"Letterer-Siwe disease, intrapelvic ln",0.84407115
fluid overload,True,Chronic hypotension,0.86445796
"afebrile,",False,"Sinus bradycardia, persistent",0.8355584
afebrile,False,Miliaria,0.84950763
MDS:,False,Abnl sputum,0.77516556
dry nose.,False,Dysphagia,0.8279962
hyponatremia.,False,Hypernatremic dehydration,0.81426823
bilateral,True,Meningitis,0.8811009
pleural effusions.,False,"Chest wall abrasion, w infection",0.8219486
C Diff colitis:,False,Hiccup,0.79504085
SDH,True,Abnl CBC,0.8774084
ICD,True,Migraine,0.880481
meningitis proprolaxis,True,Aseptic meningitis,0.9009793
